conversation_id,technique,iteration,participants,P_answer,p_match_rate,restaurant_brands,R_answer,r_match_rate,final_restaurant,F_answer,match_rate
12,CoT,3,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,CoT,4,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,CoT,5,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,ZS,1,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,ZS,2,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,ZS,3,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,ZS,4,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
12,ZS,5,A|B|C,A|B|C,1.0,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,アンコール・ワット|サーモンパンチ 渋谷店|北海道スープカレー Suage 渋谷店|焼売酒場 道玄坂|自然薯 tororo（ジネンジョ トロロ）|麺散,1.0,北海道スープカレー Suage 渋谷店,北海道スープカレー Suage 渋谷店,1.0
16,ND,1,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ND,2,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）,一番餃子,1.0
16,ND,3,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ND,4,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ND,5,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,CoT,1,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,CoT,2,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,CoT,3,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,CoT,4,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,CoT,5,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ZS,1,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ZS,2,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ZS,3,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ZS,4,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
16,ZS,5,A|B|C|D,A|B|C|D,1.0,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,SUPER PIZZA|ねぎま 三ぞう 本郷三丁目店（【旧店名】俺の居酒屋 三蔵）|ピアンタモッチ（【旧店名】コッコピア）|一番餃子|美味しい屋,1.0,一番餃子,一番餃子,1.0
17,ND,1,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ND,2,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ND,3,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ND,4,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ND,5,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,0.8888888888888888,スシロー 渋谷駅前店,スシロー 渋谷駅前店,0.8888888888888888
17,CoT,1,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,CoT,2,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,CoT,3,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,CoT,4,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,CoT,5,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ZS,1,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ZS,2,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ZS,3,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ZS,4,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
17,ZS,5,A|B|C,A|B|C,1.0,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,BEE HOUSE 渋谷本店（ビーハウス 【旧店名】Piatto）|goo ITALIANO 渋谷本店（グーイタリアーノ）|スシロー 渋谷駅前店|タイ料理|ロイヤルホスト|無添くら寿司 渋谷駅前店|焼売|魚べい 渋谷道玄坂店（魚米）|鳥貴族 渋谷センター街店,1.0,スシロー 渋谷駅前店,スシロー 渋谷駅前店,1.0
15,ND,1,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ND,2,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ND,3,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ND,4,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ND,5,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,CoT,1,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,CoT,2,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,CoT,3,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,CoT,4,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,CoT,5,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ZS,1,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ZS,2,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ZS,3,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ZS,4,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
15,ZS,5,A|B|C,A|B|C,1.0,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,串かつ でんがな 松戸店|木村屋本店 北千住|牛太 プラーレ松戸店,1.0,串かつ でんがな 松戸店,串かつ でんがな 松戸店,1.0
29,ND,1,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,ND,2,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,ND,3,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,ND,4,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,ND,5,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,CoT,1,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,CoT,2,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
29,CoT,3,A|B|C,A|B|C,1.0,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,ホルモン千葉 渋谷店|小野田商店 学芸大学店|炭焼 金竜山（キンリュウサン）,1.0,小野田商店 学芸大学店,小野田商店 学芸大学店,1.0
